Zeit;Kanal A
0,14080000;12,45699700
0,14160000;12,45699700
0,14240000;12,45699700
0,14320000;12,45699700
0,14400000;12,45699700
0,14480000;12,45699700
0,14560000;12,45699700
0,14640000;12,45699700
0,14720000;12,45699700
0,14800000;12,45699700
0,14880000;12,45699700
0,14960000;12,45699700
0,15040000;12,45699700
0,15120000;12,45699700
0,15200000;12,45699700
0,15280000;12,45699700
0,15360000;12,45699700
0,15440000;12,45699700
0,15520000;12,45699700
0,15600000;12,45699700
0,15680000;12,45699700
0,15760000;12,45699700
0,15840000;12,45699700
0,15920000;12,45699700
0,16000000;12,45699700
0,16080000;12,45699700
0,16160000;12,45699700
0,16240000;12,45699700
0,16320000;12,45699700
0,16400000;12,45699700
0,16480000;12,45699700
0,16560000;12,45699700
0,16640000;12,45699700
0,16720000;12,45699700
0,16800000;12,45699700
0,16880000;12,45699700
0,16960000;12,45699700
0,17040000;12,45699700
0,17120000;12,45699700
0,17200000;12,45699700
0,17280000;12,45699700
0,17360000;12,45699700
0,17440000;12,45699700
0,17520000;12,45699700
0,17600000;12,45699700
0,17680000;12,45699700
0,17760000;12,45699700
0,17840000;12,45699700
0,17920000;12,45699700
0,18000000;12,45699700
0,18080000;12,45699700
0,18160000;12,45699700
0,18240000;12,45699700
0,18320000;12,44553100
0,18400000;12,44657300
0,18480000;12,45699700
0,18560000;12,45699700
0,18640000;12,45699700
0,18720000;12,45699700
0,18800000;12,45699700
0,18880000;12,45282700
0,18960000;12,43927800
0,19040000;12,44207600
0,19120000;12,31525900
0,19200000;12,45699700
0,19280000;12,45699700
0,19360000;12,45699700
0,19440000;12,45699700
0,19520000;12,45699700
0,19600000;12,45699700
0,19680000;12,45699700
0,19760000;12,45699700
0,19840000;12,45699700
0,19920000;12,45699700
0,20000000;12,45699700
0,20080000;12,45699700
0,20160000;12,45699700
0,20240000;12,45699700
0,20320000;12,45699700
0,20400000;12,45699700
0,20480000;12,45699700
0,20560000;12,45699700
0,20640000;12,45699700
0,20720000;12,45699700
0,20800000;12,45699700
0,20880000;12,45699700
0,20960000;12,45699700
0,21040000;12,45699700
0,21120000;12,45699700
0,21200000;12,45699700
0,21280000;12,45699700
0,21360000;12,45699700
0,21440000;12,45699700
0,21520000;12,45699700
0,21600000;12,45699700
0,21680000;12,45699700
0,21760000;12,45699700
0,21840000;12,45699700
0,21920000;12,45699700
0,22000000;12,45699700
0,22080000;12,45699700
0,22160000;12,45699700
0,22240000;12,45699700
0,22320000;12,45699700
0,22400000;12,45699700
0,22480000;12,45699700
0,22560000;12,45699700
0,22640000;12,43927800
0,22720000;12,45282700
0,22800000;12,44136200
0,22880000;12,45074300
0,22960000;12,45699700
0,23040000;12,36924700
0,23120000;12,39118400
0,23200000;12,45699700
0,23280000;12,45699700
0,23360000;12,45699700
0,23440000;12,45699700
0,23520000;12,45699700
0,23600000;12,45699700
0,23680000;12,45699700
0,23760000;12,45699700
0,23840000;12,45491200
0,23920000;12,43719300
0,24000000;12,45699700
0,24080000;12,45699700
0,24160000;12,43823600
0,24240000;12,45387100
0,24320000;12,34409300
0,24400000;12,42171400
0,24480000;12,45699700
0,24560000;12,45699700
0,24640000;12,45699700
0,24720000;12,45699700
0,24800000;12,45699700
0,24880000;12,45699700
0,24960000;12,45699700
0,25040000;12,45699700
0,25120000;12,45699700
0,25200000;12,45699700
0,25280000;12,45699700
0,25360000;12,45699700
0,25440000;12,45699700
0,25520000;12,45699700
0,25600000;12,45699700
0,25680000;12,45699700
0,25760000;12,45699700
0,25840000;12,45699700
0,25920000;12,45699700
0,26000000;12,45699700
0,26080000;12,45699700
0,26160000;12,45699700
0,26240000;12,45699700
0,26320000;12,45699700
0,26400000;12,45699700
0,26480000;12,45699700
0,26560000;12,45699700
0,26640000;12,45699700
0,26720000;12,45699700
0,26800000;12,45699700
0,26880000;12,45699700
0,26960000;12,45699700
0,27040000;12,45699700
0,27120000;12,45699700
0,27200000;12,45699700
0,27280000;12,45699700
0,27360000;12,45699700
0,27440000;12,45699700
0,27520000;12,45699700
0,27600000;12,45699700
0,27680000;12,45699700
0,27760000;12,45699700
0,27840000;12,45699700
0,27920000;12,45699700
0,28000000;12,45699700
0,28080000;12,45699700
0,28160000;12,45699700
0,28240000;12,45699700
0,28320000;12,45699700
0,28400000;12,45699700
0,28480000;12,45699700
0,28560000;12,45699700
0,28640000;12,45699700
0,28720000;12,45699700
0,28800000;12,45699700
0,28880000;12,45699700
0,28960000;12,45699700
0,29040000;12,45699700
0,29120000;12,45699700
0,29200000;12,45699700
0,29280000;12,45699700
0,29360000;12,45699700
0,29440000;12,45699700
0,29520000;12,45699700
0,29600000;12,45699700
0,29680000;12,45699700
0,29760000;12,45699700
0,29840000;12,45699700
0,29920000;12,45699700
0,30000000;12,45699700
0,30080000;12,45699700
0,30160000;12,45699700
0,30240000;12,45699700
0,30320000;12,45699700
0,30400000;12,45699700
0,30480000;12,45699700
0,30560000;12,45699700
0,30640000;12,45699700
0,30720000;12,45699700
0,30800000;12,45699700
0,30880000;12,45699700
0,30960000;12,45699700
0,31040000;12,45699700
0,31120000;12,45699700
0,31200000;12,45699700
0,31280000;12,45699700
0,31360000;12,45699700
0,31440000;12,45699700
0,31520000;12,45699700
0,31600000;12,45699700
0,31680000;12,45699700
0,31760000;12,45699700
0,31840000;12,45699700
0,31920000;12,45699700
0,32000000;12,45699700
0,32080000;12,45699700
0,32160000;12,45699700
0,32240000;12,45699700
0,32320000;12,45699700
0,32400000;12,45699700
0,32480000;12,45699700
0,32560000;12,45699700
0,32640000;12,45699700
0,32720000;12,45699700
0,32800000;12,45699700
0,32880000;12,45699700
0,32960000;12,45699700
0,33040000;12,45699700
0,33120000;12,45699700
0,33200000;12,45699700
0,33280000;12,45699700
0,33360000;12,45699700
0,33440000;12,45699700
0,33520000;12,45699700
0,33600000;12,45699700
0,33680000;12,45699700
0,33760000;12,45699700
0,33840000;12,45699700
0,33920000;12,45699700
0,34000000;12,45699700
0,34080000;12,45699700
0,34160000;12,45699700
0,34240000;12,45699700
0,34320000;12,45699700
0,34400000;12,45699700
0,34480000;12,45699700
0,34560000;12,45699700
0,34640000;12,45699700
0,34720000;12,45699700
0,34800000;12,45699700
0,34880000;12,45699700
0,34960000;12,45699700
0,35040000;12,45699700
0,35120000;12,45699700
0,35200000;12,45699700
0,35280000;12,45699700
0,35360000;12,45699700
0,35440000;12,45699700
0,35520000;12,45699700
0,35600000;12,45699700
0,35680000;12,45699700
0,35760000;12,45699700
0,35840000;12,45699700
0,35920000;12,45699700
0,36000000;12,45699700
0,36080000;12,45699700
0,36160000;12,45699700
0,36240000;12,45699700
0,36320000;12,45699700
0,36400000;12,45699700
0,36480000;12,45699700
0,36560000;12,45699700
0,36640000;12,45699700
0,36720000;12,45699700
0,36800000;12,45699700
0,36880000;12,45699700
0,36960000;12,45699700
0,37040000;12,45699700
0,37120000;12,45699700
0,37200000;12,45699700
0,37280000;12,45699700
0,37360000;12,45699700
0,37440000;12,45699700
0,37520000;12,45699700
0,37600000;12,45699700
0,37680000;12,45699700
0,37760000;12,45699700
0,37840000;12,45699700
0,37920000;12,45699700
0,38000000;12,45699700
0,38080000;12,45699700
0,38160000;12,45699700
0,38240000;12,45699700
0,38320000;12,45699700
0,38400000;12,45699700
0,38480000;12,45699700
0,38560000;12,45699700
0,38640000;12,45699700
0,38720000;12,45699700
0,38800000;12,45699700
0,38880000;12,45699700
0,38960000;12,45699700
0,39040000;12,45699700
0,39120000;12,45699700
0,39200000;12,45699700
0,39280000;12,45699700
0,39360000;12,45699700
0,39440000;12,45699700
0,39520000;12,45699700
0,39600000;12,45699700
0,39680000;12,45699700
0,39760000;12,45699700
0,39840000;12,45699700
0,39920000;12,45699700
0,40000000;12,45699700
0,40080000;12,45699700
0,40160000;12,45699700
0,40240000;12,45699700
0,40320000;12,45699700
0,40400000;12,45699700
0,40480000;12,44240400
0,40560000;12,44969900
0,40640000;12,45699700
0,40720000;12,36852600
0,40800000;12,37656700
0,40880000;12,45699700
0,40960000;12,45699700
0,41040000;12,45699700
0,41120000;12,45699700
0,41200000;12,45699700
0,41280000;12,45699700
0,41360000;12,45699700
0,41440000;12,45699700
0,41520000;12,45699700
0,41600000;12,45699700
0,41680000;12,45699700
0,41760000;12,45699700
0,41840000;12,45699700
0,41920000;12,45699700
0,42000000;12,45699700
0,42080000;12,45699700
0,42160000;12,45699700
0,42240000;12,45699700
0,42320000;12,45699700
0,42400000;12,45699700
0,42480000;12,45699700
0,42560000;12,45699700
0,42640000;12,45699700
0,42720000;12,45699700
0,42800000;12,45699700
0,42880000;12,45699700
0,42960000;12,45699700
0,43040000;12,45699700
0,43120000;12,45699700
0,43200000;12,45699700
0,43280000;12,45699700
0,43360000;12,43823400
0,43440000;12,45387000
0,43520000;12,34536100
0,43600000;12,42211000
0,43680000;12,45699700
0,43760000;12,45699700
0,43840000;12,45699700
0,43920000;12,45699700
0,44000000;12,45699700
0,44080000;12,45699700
0,44160000;12,45699700
0,44240000;12,45699700
0,44320000;12,45699700
0,44400000;12,45699700
0,44480000;12,45699700
0,44560000;12,45699700
0,44640000;12,45699700
0,44720000;12,45699700
0,44800000;12,45699700
0,44880000;12,45699700
0,44960000;12,45699700
0,45040000;12,45699700
0,45120000;12,45699700
0,45200000;12,45699700
0,45280000;12,45699700
0,45360000;12,45699700
0,45440000;12,45699700
0,45520000;12,45699700
0,45600000;12,45699700
0,45680000;12,45699700
0,45760000;12,45699700
0,45840000;12,45699700
0,45920000;12,45699700
0,46000000;12,45699700
0,46080000;12,45699700
0,46160000;12,45699700
0,46240000;12,45699700
0,46320000;12,45699700
0,46400000;12,45699700
0,46480000;12,45699700
0,46560000;12,45699700
0,46640000;12,45699700
0,46720000;12,45699700
0,46800000;12,45699700
0,46880000;12,45699700
0,46960000;12,45699700
0,47040000;12,45699700
0,47120000;12,45699700
0,47200000;12,45699700
0,47280000;12,45699700
0,47360000;12,45699700
0,47440000;12,45699700
0,47520000;12,45699700
0,47600000;12,45699700
0,47680000;12,45699700
0,47760000;12,45699700
0,47840000;12,45699700
0,47920000;12,45699700
0,48000000;12,45699700
0,48080000;12,45699700
0,48160000;12,45699700
0,48240000;12,45699700
0,48320000;12,45699700
0,48400000;12,45699700
0,48480000;12,45699700
0,48560000;12,45699700
0,48640000;12,45699700
0,48720000;12,45699700
0,48800000;12,45699700
0,48880000;12,45699700
0,48960000;12,45699700
0,49040000;12,44970100
0,49120000;12,44240400
0,49200000;12,41663600
0,49280000;12,32784600
0,49360000;12,45699700
0,49440000;12,45699700
0,49520000;12,45699700
0,49600000;12,45699700
0,49680000;12,45699700
0,49760000;12,45699700
0,49840000;12,45699700
0,49920000;12,45699700
0,50000000;12,45699700
0,50080000;12,45699700
0,50160000;12,45699700
0,50240000;12,45699700
0,50320000;12,45699700
0,50400000;12,45699700
0,50480000;12,45699700
0,50560000;12,45699700
0,50640000;12,45699700
0,50720000;12,45699700
0,50800000;12,45699700
0,50880000;12,45699700
0,50960000;12,45699700
0,51040000;12,45699700
0,51120000;12,45699700
0,51200000;12,45699700
0,51280000;12,45699700
0,51360000;12,45699700
0,51440000;12,45699700
0,51520000;12,45699700
0,51600000;12,45699700
0,51680000;12,45699700
0,51760000;12,45699700
0,51840000;12,45699700
0,51920000;12,45699700
0,52000000;12,45699700
0,52080000;12,45699700
0,52160000;12,45699700
0,52240000;12,45699700
0,52320000;12,45699700
0,52400000;12,45699700
0,52480000;12,45699700
0,52560000;12,45699700
0,52640000;12,45699700
0,52720000;12,45699700
0,52800000;12,45699700
0,52880000;12,45699700
0,52960000;12,45699700
0,53040000;12,45699700
0,53120000;12,45699700
0,53200000;12,45699700
0,53280000;12,45699700
0,53360000;12,45699700
0,53440000;12,45699700
0,53520000;12,45699700
0,53600000;12,45699700
0,53680000;12,45699700
0,53760000;12,45699700
0,53840000;12,45699700
0,53920000;12,45699700
0,54000000;12,41716900
0,54080000;12,32954900
0,54160000;12,45699700
0,54240000;12,45699700
0,54320000;12,45699700
0,54400000;12,45699700
0,54480000;12,45699700
0,54560000;12,45699700
0,54640000;12,45699700
0,54720000;12,45699700
0,54800000;12,45699700
0,54880000;12,45699700
0,54960000;12,45699700
0,55040000;12,45699700
0,55120000;12,45699700
0,55200000;12,45699700
0,55280000;12,45699700
0,55360000;12,45699700
0,55440000;12,45699700
0,55520000;12,45699700
0,55600000;12,45699700
0,55680000;12,45699700
0,55760000;12,45699700
0,55840000;12,45699700
0,55920000;12,45699700
0,56000000;12,45699700
0,56080000;12,45699700
0,56160000;12,45699700
0,56240000;12,45699700
0,56320000;12,45699700
0,56400000;12,35795300
0,56480000;12,41738100
0,56560000;12,45699700
0,56640000;12,45699700
0,56720000;12,45699700
0,56800000;12,45699700
0,56880000;12,45699700
0,56960000;12,45699700
0,57040000;12,45699700
0,57120000;12,45699700
0,57200000;12,45699700
0,57280000;12,45699700
0,57360000;12,45699700
0,57440000;12,45699700
0,57520000;12,45595500
0,57600000;12,43615100
0,57680000;12,45595500
0,57760000;12,34098800
0,57840000;12,43765900
0,57920000;12,45699700
0,58000000;12,45699700
0,58080000;12,45699700
0,58160000;12,45699700
0,58240000;12,45699700
0,58320000;12,45699700
0,58400000;12,45699700
0,58480000;12,45699700
0,58560000;12,45699700
0,58640000;12,45699700
0,58720000;12,45699700
0,58800000;12,45699700
0,58880000;12,45699700
0,58960000;12,45699700
0,59040000;12,45699700
0,59120000;12,45699700
0,59200000;12,45699700
0,59280000;12,45699700
0,59360000;12,45699700
0,59440000;12,45699700
0,59520000;12,45699700
0,59600000;12,45699700
0,59680000;12,45699700
0,59760000;12,45699700
0,59840000;12,45699700
0,59920000;12,45699700
0,60000000;12,45699700
0,60080000;12,45699700
0,60160000;12,45699700
0,60240000;12,45699700
0,60320000;12,45699700
0,60400000;12,45699700
0,60480000;12,45699700
0,60560000;12,45699700
0,60640000;12,45699700
0,60720000;12,45699700
0,60800000;12,45699700
0,60880000;12,45699700
0,60960000;12,45699700
0,61040000;12,45699700
0,61120000;12,45699700
0,61200000;12,45699700
0,61280000;12,45699700
0,61360000;12,45699700
0,61440000;12,45699700
0,61520000;12,45699700
0,61600000;12,45699700
0,61680000;12,45699700
0,61760000;12,45699700
0,61840000;12,45699700
0,61920000;12,45699700
0,62000000;12,45699700
0,62080000;12,45699700
0,62160000;12,45699700
0,62240000;12,45699700
0,62320000;12,45699700
0,62400000;12,45699700
0,62480000;12,45699700
0,62560000;12,45699700
0,62640000;12,45699700
0,62720000;12,45699700
0,62800000;12,45699700
0,62880000;12,45699700
0,62960000;12,45699700
0,63040000;12,45699700
0,63120000;12,45699700
0,63200000;12,45699700
0,63280000;12,45699700
0,63360000;12,45699700
0,63440000;12,45699700
0,63520000;12,45699700
0,63600000;12,45699700
0,63680000;12,45699700
0,63760000;12,45699700
0,63840000;12,45699700
0,63920000;12,45699700
0,64000000;12,45699700
0,64080000;12,45699700
0,64160000;12,45699700
0,64240000;12,45699700
0,64320000;12,45699700
0,64400000;12,44136200
0,64480000;12,45074300
0,64560000;12,35301400
0,64640000;12,39300500
0,64720000;12,45699700
0,64800000;12,45699700
0,64880000;12,45699700
0,64960000;12,45699700
0,65040000;12,45699700
0,65120000;12,45699700
0,65200000;12,45699700
0,65280000;12,45699700
0,65360000;12,45699700
0,65440000;12,45699700
0,65520000;12,45699700
0,65600000;12,45699700
0,65680000;12,45699700
0,65760000;12,45699700
0,65840000;12,45699700
0,65920000;12,45699700
0,66000000;12,45699700
0,66080000;12,45699700
0,66160000;12,45699700
0,66240000;12,45699700
0,66320000;12,45699700
0,66400000;12,45699700
0,66480000;12,45699700
0,66560000;12,45699700
0,66640000;12,45699700
0,66720000;12,45699700
0,66800000;12,45699700
0,66880000;12,45699700
0,66960000;12,45699700
0,67040000;12,45699700
0,67120000;12,45699700
0,67200000;12,45699700
0,67280000;12,45699700
0,67360000;12,45699700
0,67440000;12,45699700
0,67520000;12,45699700
0,67600000;12,45699700
0,67680000;12,45699700
0,67760000;12,45699700
0,67840000;12,45699700
0,67920000;12,45699700
0,68000000;12,45699700
0,68080000;12,45699700
0,68160000;12,45699700
0,68240000;12,45699700
0,68320000;12,45699700
0,68400000;12,45699700
0,68480000;12,45699700
0,68560000;12,45699700
0,68640000;12,45699700
0,68720000;12,45699700
0,68800000;12,45699700
0,68880000;12,45699700
0,68960000;12,45699700
0,69040000;12,45699700
0,69120000;12,45699700
0,69200000;12,45699700
0,69280000;12,45699700
0,69360000;12,45699700
0,69440000;12,45699700
0,69520000;12,45699700
0,69600000;12,45699700
0,69680000;12,45699700
0,69760000;12,45699700
0,69840000;12,45699700
0,69920000;12,45699700
0,70000000;12,45699700
0,70080000;12,45699700
0,70160000;12,45699700
0,70240000;12,45699700
0,70320000;12,45699700
0,70400000;12,45699700
0,70480000;12,45699700
0,70560000;12,33727500
0,70640000;12,43971700
0,70720000;12,32894100
0,70800000;12,41678200
0,70880000;12,45699700
0,70960000;12,45699700
0,71040000;12,45699700
0,71120000;12,45699700
0,71200000;12,45699700
0,71280000;12,45699700
0,71360000;12,45699700
0,71440000;12,45699700
0,71520000;12,45699700
0,71600000;12,45699700
0,71680000;12,45699700
0,71760000;12,45699700
0,71840000;12,45699700
0,71920000;12,45699700
0,72000000;12,45699700
0,72080000;12,45699700
0,72160000;12,45699700
0,72240000;12,45699700
0,72320000;12,45699700
0,72400000;12,45699700
0,72480000;12,45699700
0,72560000;12,45699700
0,72640000;12,45699700
0,72720000;12,45699700
0,72800000;12,45699700
0,72880000;12,45699700
0,72960000;12,45699700
0,73040000;12,45699700
0,73120000;12,45699700
0,73200000;12,45699700
0,73280000;12,45699700
0,73360000;12,45699700
0,73440000;12,45699700
0,73520000;12,45699700
0,73600000;12,45699700
0,73680000;12,45699700
0,73760000;12,45699700
0,73840000;12,45699700
0,73920000;12,45699700
0,74000000;12,45699700
0,74080000;12,45699700
0,74160000;12,45699700
0,74240000;12,45699700
0,74320000;12,45699700
0,74400000;12,45699700
0,74480000;12,45699700
0,74560000;12,45699700
0,74640000;12,45699700
0,74720000;12,45699700
0,74800000;12,45699700
0,74880000;12,45699700
0,74960000;12,45699700
0,75040000;12,45699700
0,75120000;12,45699700
0,75200000;12,45699700
0,75280000;12,45699700
0,75360000;12,45699700
0,75440000;12,45699700
0,75520000;12,45699700
0,75600000;12,45699700
0,75680000;12,45699700
0,75760000;12,45699700
0,75840000;12,45699700
0,75920000;12,45699700
0,76000000;12,44657300
0,76080000;12,44553200
0,76160000;12,44865800
0,76240000;12,44344600
0,76320000;12,42212700
0,76400000;12,36981900
0,76480000;12,45699700
0,76560000;12,45699700
0,76640000;12,45699700
0,76720000;12,45699700
0,76800000;12,45699700
0,76880000;12,45699700
0,76960000;12,45699700
0,77040000;12,45699700
0,77120000;12,45699700
0,77200000;12,45699700
0,77280000;12,45699700
0,77360000;12,45699700
0,77440000;12,45699700
0,77520000;12,45699700
0,77600000;12,45699700
0,77680000;12,45699700
0,77760000;12,45699700
0,77840000;12,45699700
0,77920000;12,45699700
0,78000000;12,45699700
0,78080000;12,45699700
0,78160000;12,45699700
0,78240000;12,45699700
0,78320000;12,45699700
0,78400000;12,45699700
0,78480000;12,45699700
0,78560000;12,43823400
0,78640000;12,45387000
0,78720000;12,45699700
0,78800000;12,34471400
0,78880000;12,41208600
0,78960000;12,45699700
0,79040000;12,45699700
0,79120000;12,45699700
0,79200000;12,45699700
0,79280000;12,45699700
0,79360000;12,45699700
0,79440000;12,45699700
0,79520000;12,45699700
0,79600000;12,45699700
0,79680000;12,45699700
0,79760000;12,45699700
0,79840000;12,45699700
0,79920000;12,45699700
0,80000000;12,45699700
0,80080000;12,45699700
0,80160000;12,45699700
0,80240000;12,45699700
0,80320000;12,45699700
0,80400000;12,45699700
0,80480000;12,45699700
0,80560000;12,45699700
0,80640000;12,45699700
0,80720000;12,45699700
0,80800000;12,45699700
0,80880000;12,45699700
0,80960000;12,45699700
0,81040000;12,40070000
0,81120000;12,34439300
0,81200000;12,45699700
0,81280000;12,45699700
0,81360000;12,45699700
0,81440000;12,45699700
0,81520000;12,45699700
0,81600000;12,45699700
0,81680000;12,45699700
0,81760000;12,45699700
0,81840000;12,45699700
0,81920000;12,45699700
0,82000000;12,45699700
0,82080000;12,45699700
0,82160000;12,45699700
0,82240000;12,45699700
0,82320000;12,45699700
0,82400000;12,45699700
0,82480000;12,45699700
0,82560000;12,45699700
0,82640000;12,45699700
0,82720000;12,45699700
0,82800000;12,45699700
0,82880000;12,45699700
0,82960000;12,45699700
0,83040000;12,45699700
0,83120000;12,45699700
0,83200000;12,45699700
0,83280000;12,45699700
0,83360000;12,45699700
0,83440000;12,45699700
0,83520000;12,45699700
0,83600000;12,45699700
0,83680000;12,45699700
0,83760000;12,45699700
0,83840000;12,45699700
0,83920000;12,45699700
0,84000000;12,45699700
0,84080000;12,45699700
0,84160000;12,45699700
0,84240000;12,45699700
0,84320000;12,41640900
0,84400000;12,35552100
0,84480000;12,45699700
0,84560000;12,45699700
0,84640000;12,45699700
0,84720000;12,45699700
0,84800000;12,45699700
0,84880000;12,45699700
0,84960000;12,45699700
0,85040000;12,45699700
0,85120000;12,45699700
0,85200000;12,45699700
0,85280000;12,45699700
0,85360000;12,45699700
0,85440000;12,45699700
0,85520000;12,45699700
0,85600000;12,45699700
0,85680000;12,39029900
0,85760000;12,36807250
0,85840000;12,45699700
0,85920000;12,45699700
0,86000000;12,45699700
0,86080000;12,45699700
0,86160000;12,45699700
0,86240000;12,45699700
0,86320000;12,45595400
0,86400000;12,43615100
0,86480000;12,45595400
0,86560000;12,43823400
0,86640000;12,45387000
0,86720000;12,45699700
0,86800000;12,34686850
0,86880000;12,41293900
0,86960000;12,45699700
0,87040000;12,45699700
0,87120000;12,45699700
0,87200000;12,44657300
0,87280000;12,44553000
0,87360000;12,40117200
0,87440000;12,36628200
0,87520000;12,45699700
0,87600000;12,45699700
0,87680000;12,45699700
0,87760000;12,45699700
0,87840000;12,45699700
0,87920000;12,45699700
0,88000000;12,45699700
0,88080000;12,45699700
0,88160000;12,45699700
0,88240000;12,45699700
0,88320000;12,45699700
0,88400000;12,45699700
0,88480000;12,45699700
0,88560000;12,45699700
0,88640000;12,45699700
0,88720000;12,45699700
0,88800000;12,45699700
0,88880000;12,45699700
0,88960000;12,45699700
0,89040000;12,45699700
0,89120000;12,45699700
0,89200000;12,45699700
0,89280000;12,45699700
0,89360000;12,45699700
0,89440000;12,45699700
0,89520000;12,45699700
0,89600000;12,45699700
0,89680000;12,45699700
0,89760000;12,45699700
0,89840000;12,45699700
0,89920000;12,45699700
0,90000000;12,45699700
0,90080000;12,45699700
0,90160000;12,45699700
0,90240000;12,36013600
0,90320000;12,38435600
0,90400000;12,45699700
0,90480000;12,45699700
0,90560000;12,45699700
0,90640000;12,45699700
0,90720000;12,45699700
0,90800000;12,45699700
0,90880000;12,45699700
0,90960000;12,45699700
0,91040000;12,45699700
0,91120000;12,45699700
0,91200000;12,45699700
0,91280000;12,45699700
0,91360000;12,45699700
0,91440000;12,45699700
0,91520000;12,33129500
0,91600000;12,41771700
0,91680000;12,45699700
0,91760000;12,45699700
0,91840000;12,45699700
0,91920000;12,45699700
0,92000000;12,45699700
0,92080000;12,45699700
0,92160000;12,45699700
0,92240000;12,45699700
0,92320000;12,45699700
0,92400000;12,45699700
0,92480000;12,45699700
0,92560000;12,45699700
0,92640000;12,45699700
0,92720000;12,45699700
0,92800000;12,45699700
0,92880000;12,45699700
0,92960000;12,45699700
0,93040000;12,45699700
