"Omniscope-E46228B163272D25"
313,-7
314,-5
315,-4
316,-3
317,-1
318,
319,
320,3
321,3
322,4
323,6
324,7
325,8
326,10
327,10
328,12
329,14
330,14
331,15
332,18
333,18
334,19
335,21
336,22
337,23
338,25
339,26
340,27
341,29
342,30
343,30
344,33
345,34
346,34
347,36
348,37
349,39
350,40
351,41
352,42
353,44
354,45
355,47
356,47
357,49
358,50
359,52
360,53
361,54
362,56
363,58
364,58
365,60
366,62
367,62
368,64
369,64
370,65
371,67
372,69
373,69
374,71
375,73
376,74
377,75
378,77
379,78
380,79
381,80
382,81
383,82
384,84
385,85
386,86
387,88
388,89
389,91
390,92
391,93
392,94
393,95
394,96
395,97
396,98
397,100
398,101
399,102
400,104
401,104
402,105
403,107
404,108
405,109
406,111
407,111
408,112
409,114
410,115
411,116
412,118
413,119
414,119
415,121
416,120
417,122
418,124
419,125
420,126
421,127
422,128
423,129
424,130
425,131
426,132
427,133
428,134
429,134
430,136
431,137
432,137
433,138
434,139
435,141
436,142
437,143
438,142
439,144
440,144
441,145
442,146
443,147
444,148
445,149
446,150
447,150
448,151
449,153
450,153
451,153
452,155
453,155
454,155
455,156
456,157
457,158
458,159
459,159
460,160
461,162
462,162
463,162
464,162
465,163
466,163
467,164
468,165
469,165
470,166
471,166
472,167
473,167
474,168
475,168
476,168
477,169
478,169
479,170
480,170
481,170
482,171
483,172
484,171
485,172
486,173
487,173
488,173
489,174
490,173
491,173
492,175
493,174
494,174
495,175
496,175
497,175
498,176
499,175
500,175
501,177
502,176
503,176
504,176
505,176
506,176
507,177
508,176
509,176
510,177
511,176
512,176
513,176
514,176
515,175
516,176
517,177
518,176
519,176
520,176
521,175
522,175
523,175
524,175
525,175
526,175
527,173
528,174
529,174
530,173
531,173
532,173
533,173
534,172
535,172
536,171
537,170
538,171
539,171
540,170
541,170
542,170
543,169
544,169
545,168
546,167
547,168
548,167
549,166
550,166
551,165
552,165
553,164
554,163
555,163
556,163
557,161
558,161
559,161
560,160
561,158
562,157
563,157
564,157
565,156
566,156
567,155
568,155
569,154
570,153
571,152
572,152
573,150
574,150
575,149
576,148
577,147
578,146
579,145
580,145
581,145
582,143
583,142
584,141
585,140
586,139
587,139
588,137
589,136
590,136
591,135
592,133
593,134
594,132
595,131
596,130
597,129
598,128
599,127
600,126
601,124
602,124
603,123
604,121
605,120
606,120
607,118
608,117
609,116
610,114
611,113
612,113
613,111
614,110
615,110
616,108
617,107
618,106
619,104
620,103
621,103
622,100
623,100
624,99
625,97
626,96
627,95
628,94
629,93
630,92
631,90
632,89
633,87
634,86
635,84
636,85
637,82
638,81
639,80
640,79
641,78
642,77
643,75
644,73
645,73
646,71
647,70
648,69
649,68
650,66
651,65
652,63
653,62
654,62
655,60
656,58
657,57
658,56
659,54
660,53
661,51
662,50
663,49
664,48
665,47
666,45
667,44
668,43
669,41
670,41
671,39
672,37
673,37
674,34
675,33
676,34
677,31
678,30
679,29
680,27
681,25
682,25
683,23
684,22
685,21
686,19
687,18
688,18
689,15
690,14
691,13
692,13
693,11
694,10
695,8
696,7
697,6
698,5
699,3
700,2
701,2
702,
703,-2
704,-3
705,-4
706,-5
707,-6
708,-8
709,-8
710,-9
711,-11
712,-12
713,-13
714,-14
715,-15
716,-17
717,-18
718,-19
719,-20
720,-21
721,-23
722,-22
723,-24
724,-26
725,-25
726,-27
727,-29
728,-29
729,-30
730,-32
731,-32
732,-33
733,-34
734,-35
735,-36
736,-37
737,-38
738,-39
739,-40
740,-40
741,-41
742,-43
743,-43
744,-43
745,-46
746,-46
747,-46
748,-48
749,-48
750,-49
751,-51
752,-51
753,-51
754,-53
755,-54
756,-53
757,-55
758,-56
759,-55
760,-57
761,-57
762,-58
763,-59
764,-60
765,-59
766,-61
767,-62
768,-62
769,-63
770,-63
771,-63
772,-64
773,-65
774,-65
775,-66
776,-67
777,-67
778,-67
779,-68
780,-68
781,-68
782,-69
783,-69
784,-70
785,-71
786,-71
787,-70
788,-72
789,-73
790,-72
791,-73
792,-73
793,-73
794,-74
795,-74
796,-73
797,-75
798,-74
799,-74
800,-75
801,-75
802,-75
803,-76
804,-76
805,-75
806,-76
807,-76
808,-75
809,-76
810,-77
811,-76
812,-76
813,-76
814,-76
815,-76
816,-76
817,-76
818,-76
819,-76
820,-76
821,-75
822,-76
823,-76
824,-76
825,-76
826,-76
827,-76
828,-76
829,-75
830,-74
831,-75
832,-75
833,-74
834,-74
835,-74
836,-74
837,-73
838,-73
839,-72
840,-72
841,-72
842,-71
843,-71
844,-71
845,-70
846,-70
847,-70
848,-68
849,-70
850,-68
851,-67
852,-67
853,-67
854,-66
855,-66
856,-65
857,-64
858,-64
859,-64
860,-62
861,-63
862,-62
863,-61
864,-61
865,-60
866,-59
867,-59
868,-58
869,-57
870,-56
871,-56
872,-55
873,-54
874,-54
875,-53
876,-52
877,-52
878,-51
879,-50
880,-48
881,-48
882,-47
883,-47
884,-46
885,-44
886,-44
887,-43
888,-42
889,-41
890,-40
891,-39
892,-39
893,-38
894,-36
895,-36
896,-35
897,-33
898,-32
899,-32
900,-31
901,-30
902,-29
903,-28
904,-27
905,-26
906,-24
907,-23
908,-23
909,-21
910,-20
911,-20
912,-18
913,-17
914,-17
915,-14
916,-14
917,-13
918,-11
919,-10
920,-9
921,-8
922,-7
923,-6
924,-4
925,-3
926,-2
927,-1
928,1
929,2
930,2
931,4
932,5
933,6
934,8
935,9
936,10
937,12
938,12
939,13
940,15
941,16
942,18
943,19
944,20
945,22
946,23
947,23
948,24
949,27
950,28
951,28
952,30
953,32
954,32
955,35
956,36
957,36
958,38
959,39
960,40
961,42
962,43
963,44
964,46
965,47
966,49
967,51
968,51
969,52
970,53
971,55
972,56
973,57
974,59
975,60
976,61
977,63
978,64
979,65
980,67
981,68
982,68
983,71
984,72
985,73
986,75
987,76
988,77
989,79
990,79
991,80
992,82
993,83
994,84
995,86
996,87
997,88
998,89
999,90
1000,92
1001,94
1002,94
1003,95
1004,97
1005,99
1006,99
1007,100
1008,101
1009,102
1010,103
1011,105
1012,105
1013,108
1014,109
1015,109
1016,110
1017,112
1018,113
1019,114
1020,115
1021,116
1022,118
1023,119
1024,119
1025,121
1026,122
1027,123
1028,124
1029,125
1030,127
1031,127
1032,129
1033,129
1034,130
1035,132
1036,132
1037,132
1038,135
1039,136
1040,136
1041,137
1042,137
1043,138
1044,140
1045,140
1046,141
1047,143
1048,143
1049,144
1050,145
1051,146
1052,147
1053,147
1054,149
1055,149
1056,150
1057,151
1058,151
1059,152
1060,154
1061,155
1062,155
1063,156
1064,155
1065,156
1066,157
1067,158
1068,159
1069,160
1070,160
1071,160
1072,162
1073,162
1074,162
1075,163
1076,164
1077,164
1078,165
1079,165
1080,165
1081,166
1082,168
1083,167
1084,169
1085,169
1086,169
1087,169
1088,169
1089,169
1090,170
1091,171
1092,171
1093,171
1094,172
1095,172
1096,172
1097,173
1098,173
1099,173
1100,174
1101,173
1102,174
1103,175
1104,175
1105,175
1106,175
1107,175
1108,176
1109,176
1110,175
1111,175
1112,176
1113,175
1114,176
1115,177
1116,176
1117,176
1118,177
1119,176
1120,176
1121,177
1122,176
1123,176
1124,176
1125,176
1126,175
1127,176
1128,176
1129,175
1130,177
1131,175
1132,175
1133,176
1134,175
1135,175
1136,175
1137,174
1138,173
1139,174
1140,173
1141,173
1142,173
1143,172
1144,172
1145,172
1146,173
1147,172
1148,171
1149,171
1150,170
1151,170
1152,169
1153,169
1154,168
1155,169
1156,167
1157,167
1158,168
1159,166
1160,165
1161,165
1162,163
1163,164
1164,163
1165,163
1166,162
1167,162
1168,161
1169,160
1170,160
1171,159
1172,158
1173,158
1174,157
1175,156
1176,156
1177,155
1178,154
1179,154
1180,153
1181,152
1182,152
1183,151
1184,149
1185,149
1186,147
1187,146
1188,146
1189,146
1190,144
1191,144
1192,143
1193,142
1194,141
1195,141
1196,139
1197,138
1198,138
1199,136
1200,135
1201,135
1202,133
1203,132
1204,131
1205,130
1206,130
1207,129
1208,128
1209,126
1210,125
1211,124
1212,122
1213,123
1214,121
1215,120
1216,119
1217,118
1218,116
1219,116
1220,115
1221,113
1222,112
1223,112
1224,110
1225,109
1226,108
1227,107
1228,106
1229,105
1230,103
1231,102
1232,101
1233,99
1234,97
1235,98
1236,96
1237,95
1238,94
1239,91
1240,91
1241,90
1242,88
1243,87
1244,87
1245,85
1246,83
1247,82
1248,81
1249,79
1250,79
1251,77
1252,75
1253,76
1254,74
1255,72
1256,71
1257,69
1258,67
1259,67
1260,66
1261,64
1262,63
1263,62
1264,60
1265,59
1266,58
1267,57
1268,55
1269,54
1270,53
1271,52
1272,50
1273,48
1274,47
1275,46
1276,45
1277,43
1278,43
1279,41
1280,39
1281,38
1282,37
1283,35
1284,35
1285,33
1286,31
1287,31
1288,30
1289,27
1290,27
1291,26
1292,24
1293,23
1294,22
1295,20
1296,20
1297,18
1298,16
1299,16
1300,15
1301,13
1302,12
1303,10
1304,9
1305,7
1306,6
1307,5
1308,4
1309,4
1310,1
1311,
1312,
1313,-2
1314,-3
1315,-4
1316,-5
1317,-6
1318,-7
1319,-9
1320,-10
1321,-11
1322,-12
1323,-14
1324,-15
1325,-15
1326,-16
1327,-17
1328,-20
1329,-21
1330,-21
1331,-22
1332,-24
1333,-24
1334,-25
1335,-27
1336,-27
1337,-29
1338,-30
1339,-30
1340,-31
1341,-33
1342,-33
1343,-34
1344,-36
1345,-37
1346,-37
1347,-38
1348,-39
1349,-40
1350,-42
1351,-42
1352,-43
1353,-44
1354,-45
1355,-45
1356,-46
1357,-47
1358,-48
1359,-49
1360,-50
1361,-50
1362,-51
1363,-53
1364,-52
1365,-54
1366,-55
1367,-55
1368,-56
1369,-56
1370,-57
1371,-58
1372,-58
1373,-59
1374,-60
1375,-61
1376,-61
1377,-62
1378,-62
1379,-63
1380,-64
1381,-64
1382,-64
1383,-65
1384,-66
1385,-66
1386,-66
1387,-67
1388,-67
1389,-68
1390,-68
1391,-69
1392,-69
1393,-70
1394,-70
1395,-70
1396,-72
1397,-71
1398,-71
1399,-72
1400,-72
1401,-73
1402,-74
1403,-73
1404,-73
1405,-74
1406,-74
1407,-74
1408,-75
1409,-75
1410,-76
1411,-75
1412,-75
1413,-75
1414,-76
1415,-76
1416,-76
1417,-76
1418,-77
1419,-76
1420,-76
1421,-77
1422,-77
1423,-77
1424,-77
1425,-76
1426,-77
1427,-77
1428,-76
1429,-76
1430,-77
1431,-76
1432,-76
1433,-76
1434,-75
1435,-76
1436,-76
1437,-75
1438,-75
1439,-76
1440,-75
1441,-74
1442,-74
1443,-74
1444,-74
1445,-74
1446,-72
1447,-73
1448,-73
1449,-72
1450,-72
1451,-72
1452,-72
1453,-71
1454,-71
1455,-70
1456,-70
1457,-69
1458,-69
1459,-68
1460,-68
1461,-68
1462,-67
1463,-67
1464,-67
1465,-65
1466,-65
1467,-64
1468,-63
1469,-64
1470,-63
1471,-62
1472,-62
1473,-62
1474,-60
1475,-60
1476,-59
1477,-58
1478,-58
1479,-57
1480,-56
1481,-56
1482,-56
1483,-54
1484,-53
1485,-52
1486,-52
1487,-51
1488,-50
1489,-49
1490,-48
1491,-48
1492,-47
1493,-46
1494,-46
1495,-45
1496,-44
1497,-43
1498,-42
1499,-41
1500,-41
1501,-39
1502,-38
1503,-38
1504,-37
1505,-35
1506,-35
1507,-34
1508,-32
1509,-32
1510,-31
1511,-29
1512,-29
1513,-28
1514,-26
1515,-25
1516,-25
1517,-23
1518,-22
1519,-21
1520,-20
1521,-19
1522,-18
1523,-17
1524,-16
1525,-15
1526,-14
1527,-12
1528,-11
1529,-10
1530,-9
1531,-8
1532,-7
1533,-5
1534,-4
1535,-3
1536,-1
1537,-1
1538,
1539,2
1540,3
1541,5
1542,6
1543,6
1544,8
1545,10
1546,9
1547,11
1548,13
1549,14
1550,15
1551,17
1552,18
1553,19
1554,21
1555,22
1556,23
1557,25
1558,25
1559,26
1560,28
1561,29
1562,30
1563,32
1564,33
1565,34
1566,37
1567,37
1568,38
1569,40
1570,41
1571,42
1572,43
1573,45
1574,46
1575,47
1576,49
1577,50
1578,52
1579,53
1580,54
1581,55
1582,57
1583,58
1584,59
1585,60
1586,62
1587,63
1588,65
1589,66
1590,67
1591,69
1592,70
1593,70
1594,71
1595,73
1596,74
1597,76
1598,77
1599,78
1600,80
1601,81
1602,82
1603,84
1604,85
1605,86
1606,87
1607,88
1608,90
1609,91
1610,92
1611,93
1612,95
1613,96
1614,97
1615,98
1616,100
1617,100
1618,101
1619,103
1620,104
1621,106
1622,107
1623,107
1624,108
1625,110
1626,111
1627,112
1628,113
1629,114
1630,116
1631,117
1632,117
1633,119
1634,120
1635,121
1636,122
1637,124
1638,125
1639,126
1640,127
1641,127
1642,128
1643,129
1644,130
1645,131
1646,132
1647,134
1648,134
1649,136
1650,136
1651,137
1652,139
1653,139
1654,139
1655,141
1656,142
1657,142
1658,143
1659,145
1660,145
1661,146
1662,147
1663,147
1664,149
1665,150
1666,150
1667,151
1668,153
1669,153
1670,154
1671,154
1672,154
1673,155
1674,156
1675,156
1676,157
1677,159
1678,159
1679,159
1680,160
1681,161
1682,161
1683,162
1684,162
1685,164
1686,165
1687,164
1688,165
1689,165
1690,166
1691,166
1692,167
1693,167
1694,168
1695,169
1696,169
1697,169
1698,170
1699,171
1700,170
1701,171
1702,171
1703,171
1704,172
1705,172
1706,173
1707,173
1708,173
1709,174
1710,174
1711,175
1712,174
1713,174
1714,174
1715,175
1716,175
1717,176
1718,175
1719,176
1720,176
1721,176
1722,175
1723,176
1724,176
1725,176
1726,176
1727,176
1728,176
1729,177
1730,176
1731,176
1732,177
1733,177
1734,176
1735,176
1736,176
1737,175
1738,176
1739,175
1740,175
1741,176
1742,175
1743,175
1744,175
1745,175
1746,174
1747,174
1748,174
1749,173
1750,173
1751,173
1752,172
1753,173
1754,173
1755,172
1756,172
1757,172
1758,171
1759,170
1760,170
1761,168
1762,169
1763,169
1764,168
1765,167
1766,168
1767,167
1768,166
1769,166
1770,165
1771,165
1772,165
1773,164
1774,162
1775,163
1776,162
1777,161
1778,161
1779,160
1780,159
1781,160
1782,159
1783,158
1784,158
1785,155
1786,154
1787,155
1788,154
1789,153
1790,152
1791,152
1792,151
1793,150
1794,149
1795,148
1796,147
1797,147
1798,146
1799,145
1800,144
1801,144
1802,143
1803,142
1804,141
1805,140
1806,140
1807,138
1808,136
1809,136
1810,135
1811,134
1812,134
1813,132
1814,131
1815,131
1816,128
1817,128
1818,127
1819,126
1820,124
1821,125
1822,123
1823,122
1824,121
1825,120
1826,119
1827,118
1828,117
1829,115
1830,115
1831,114
1832,112
1833,110
1834,110
1835,108
1836,107
1837,106
1838,105
1839,104
1840,103
1841,101
1842,99
1843,99
1844,98
1845,97
1846,96
1847,94
1848,93
1849,92
1850,90
1851,89
1852,89
1853,87
1854,87
1855,85
1856,83
1857,82
1858,80
1859,79
1860,78
1861,78
1862,76
1863,74
1864,73
1865,72
1866,70
1867,70
1868,68
1869,66
1870,66
1871,64
1872,62
1873,62
1874,61
1875,59
1876,57
1877,57
1878,55
1879,54
1880,52
1881,50
1882,49
1883,49
1884,47
1885,45
1886,45
1887,43
1888,42
1889,41
1890,39
1891,38
1892,37
1893,35
1894,34
1895,33
1896,32
1897,30
1898,30
1899,28
1900,26
1901,26
1902,24
1903,22
1904,22
1905,19
1906,18
1907,18
1908,17
1909,15
1910,14
1911,12
1912,11
1913,10
1914,9
1915,7
1916,7
1917,5
1918,3
1919,3
1920,1
1921,
1922,
1923,-2
1924,-4
1925,-4
1926,-5
1927,-7
1928,-8
1929,-9
1930,-11
1931,-11
1932,-13
1933,-14
1934,-15
1935,-16
1936,-17
1937,-18
1938,-19
1939,-21
1940,-22
1941,-22
1942,-24
1943,-25
1944,-26
1945,-27
1946,-28
1947,-29
1948,-30
1949,-30
1950,-31
1951,-33
1952,-34
1953,-35
1954,-36
1955,-37
1956,-37
1957,-38
1958,-40
1959,-40
1960,-41
1961,-42
1962,-43
1963,-43
1964,-45
1965,-46
1966,-46
1967,-47
1968,-48
1969,-49
1970,-50
1971,-51
1972,-50
1973,-52
1974,-53
1975,-54
1976,-54
1977,-55
1978,-56
1979,-57
1980,-58
1981,-57
1982,-58
1983,-60
1984,-60
1985,-61
1986,-62
1987,-61
1988,-63
1989,-63
1990,-63
1991,-65
1992,-65
1993,-64
1994,-65
1995,-67
1996,-66
1997,-67
1998,-68
1999,-68
2000,-69
2001,-70
2002,-69
2003,-70
2004,-70
2005,-71
2006,-71
2007,-72
2008,-72
2009,-72
2010,-73
2011,-73
2012,-72
2013,-74
2014,-74
2015,-73
2016,-74
2017,-75
2018,-75
2019,-75
2020,-74
2021,-75
2022,-76
2023,-76
2024,-75
2025,-76
2026,-77
2027,-76
2028,-76
2029,-77
2030,-76
2031,-77
2032,-76
2033,-75
2034,-77
2035,-77
2036,-76
2037,-76
2038,-77
2039,-76
2040,-76
2041,-76
2042,-76
2043,-76
2044,-76
2045,-74
2046,-75
2047,-76
2048,-75
2049,-75
2050,-75
2051,-74
2052,-74
2053,-74
2054,-74
2055,-73
2056,-74
2057,-73
2058,-72
2059,-73
2060,-72
2061,-71
2062,-71
2063,-71
2064,-70
2065,-71
2066,-70
2067,-69
2068,-69
2069,-69
2070,-67
2071,-68
2072,-68
2073,-66
2074,-66
2075,-65
2076,-64
2077,-64
2078,-64
2079,-63
2080,-62
2081,-62
2082,-61
2083,-61
2084,-60
2085,-59
2086,-59
2087,-58
2088,-57
2089,-57
2090,-57
2091,-55
2092,-54
2093,-55
2094,-53
2095,-52
2096,-52
2097,-50
2098,-50
2099,-50
2100,-49
2101,-47
2102,-48
2103,-46
2104,-45
2105,-45
2106,-44
2107,-42
2108,-42
2109,-41
2110,-40
2111,-39
2112,-38
2113,-36
2114,-36
2115,-36
2116,-33
2117,-33
2118,-32
2119,-31
2120,-30
2121,-30
2122,-28
2123,-27
2124,-26
2125,-25
2126,-24
2127,-23
2128,-21
2129,-21
2130,-20
2131,-18
2132,-17
2133,-17
2134,-15
2135,-14
2136,-13
2137,-12
2138,-11
2139,-10
2140,-8
2141,-7
2142,-7
2143,-5
2144,-3
2145,-3
2146,-2
2147,
2148,1
2149,2
2150,4
2151,5
2152,6
2153,8
2154,8
2155,9
2156,11
2157,12
2158,13
2159,15
2160,16
2161,17
2162,19
2163,19
2164,21
2165,23
2166,24
2167,24
2168,26
2169,27
2170,27
2171,30
2172,31
2173,32
2174,34
2175,35
2176,36
2177,38
2178,39
2179,40
2180,41
2181,43
2182,44
2183,45
2184,47
2185,47
2186,49
2187,51
2188,51
2189,53
2190,55
2191,55
2192,57
2193,58
2194,59
2195,61
2196,62
2197,64
2198,65
2199,67
2200,67
2201,68
2202,69
2203,71
2204,72
2205,74
2206,74
2207,76
2208,78
2209,78
2210,80
2211,82
2212,83
2213,84
2214,85
2215,86
2216,87
2217,89
2218,90
2219,91
2220,93
2221,94
2222,95
2223,96
2224,98
2225,98
2226,100
2227,100
2228,102
2229,104
2230,105
2231,106
2232,107
2233,108
2234,109
2235,110
2236,111
2237,113
2238,115
2239,115
2240,116
2241,117
2242,118
2243,118
2244,120
2245,122
2246,122
2247,124
2248,125
2249,125
2250,127
2251,128
2252,129
2253,129
2254,131
2255,132
2256,133
2257,134
2258,134
2259,136
2260,138
2261,138
2262,138
2263,140
2264,139
2265,140
2266,142
2267,143
2268,144
2269,145
2270,145
2271,146
2272,147
2273,148
2274,148
2275,150
2276,151
2277,151
2278,152
2279,153
2280,154
2281,154
2282,156
2283,155
2284,156
2285,158
2286,158
2287,158
2288,160
2289,159
2290,159
2291,161
2292,161
2293,162
2294,163
2295,163
2296,163
2297,165
2298,165
2299,166
2300,166
2301,167
2302,167
2303,168
2304,168
2305,168
2306,170
2307,169
2308,169
2309,171
2310,171
2311,171
2312,171
2313,171
2314,171
2315,173
2316,173
2317,172
2318,174
2319,174
2320,174
2321,174
2322,175
2323,174
2324,175
2325,175
2326,175
2327,175
2328,176
2329,175
2330,175
2331,176
2332,177
2333,176
2334,176
2335,176
2336,175
2337,176
2338,176
2339,175
2340,177
2341,176
2342,175
2343,177
2344,176
2345,176
2346,177
2347,176
2348,175
2349,176
2350,175
2351,175
2352,175
2353,175
2354,174
2355,175
2356,175
2357,174
2358,174
2359,174
2360,173
2361,173
2362,173
2363,173
2364,172
2365,172
2366,171
2367,171
2368,171
2369,170
2370,170
2371,170
2372,168
2373,168
2374,169
2375,168
2376,167
2377,167
2378,167
2379,165
2380,165
2381,165
2382,164
2383,164
2384,163
2385,161
2386,161
2387,161
2388,160
2389,160
2390,159
2391,158
2392,158
2393,157
2394,156
2395,156
2396,156
2397,154
2398,154
2399,153
2400,152
2401,151
2402,151
2403,150
2404,150
2405,149
2406,147
2407,147
2408,146
2409,144
2410,143
2411,143
2412,142
2413,141
2414,141
2415,139
2416,138
2417,138
2418,137
2419,136
2420,135
2421,134
2422,133
2423,132
2424,131
2425,130
2426,130
2427,128
2428,126
2429,127
2430,126
2431,124
2432,123
2433,121
2434,119
2435,120
2436,118
2437,117
2438,116
2439,115
2440,114
2441,113
2442,112
2443,110
2444,110
2445,108
2446,107
2447,106
2448,105
2449,103
2450,102
2451,101
2452,100
2453,99
2454,98
2455,96
2456,95
2457,93
2458,92
2459,91
2460,91
2461,89
2462,87
2463,87
2464,86
2465,84
2466,83
2467,81
2468,80
2469,79
2470,77
2471,76
2472,76
2473,74
2474,72
2475,71
2476,70
2477,69
2478,68
2479,66
2480,65
2481,63
2482,62
2483,61
2484,60
2485,59
2486,57
2487,56
2488,55
2489,53
2490,52
2491,51
2492,49
2493,48
2494,47
2495,45
2496,44
2497,43
2498,41
2499,41
2500,39
2501,37
2502,37
2503,36
2504,34
2505,32
2506,31
2507,29
2508,29
2509,28
2510,26
2511,24
2512,24
2513,22
2514,20
2515,20
2516,18
2517,17
2518,16
2519,15
2520,14
2521,13
2522,11
2523,10
2524,9
2525,8
2526,6
2527,5
2528,4
2529,2
2530,1
2531,
2532,-1
2533,-2
2534,-4
2535,-5
2536,-6
2537,-7
2538,-8
2539,-10
2540,-11
2541,-12
2542,-13
2543,-14
2544,-16
2545,-16
2546,-17
2547,-19
2548,-19
2549,-19
2550,-21
2551,-23
2552,-24
2553,-25
2554,-26
2555,-27
2556,-28
2557,-29
2558,-29
2559,-31
2560,-32
2561,-32
2562,-34
2563,-35
2564,-35
2565,-37
2566,-38
2567,-38
2568,-40
2569,-41
2570,-41
2571,-42
2572,-44
2573,-44
2574,-45
2575,-46
2576,-46
2577,-48
2578,-49
2579,-49
2580,-49
2581,-51
2582,-52
2583,-52
2584,-53
2585,-54
2586,-54
2587,-56
2588,-56
2589,-56
2590,-58
2591,-58
2592,-58
2593,-59
2594,-60
2595,-61
2596,-61
2597,-61
2598,-62
2599,-64
2600,-64
2601,-63
2602,-65
2603,-66
2604,-66
2605,-66
2606,-67
2607,-67
2608,-68
2609,-69
2610,-68
2611,-69
2612,-70
2613,-70
2614,-70
2615,-71
2616,-71
2617,-71
2618,-72
2619,-72
2620,-72
2621,-72
2622,-73
2623,-73
2624,-74
2625,-74
2626,-74
2627,-75
2628,-75
2629,-75
2630,-76
2631,-76
2632,-75
2633,-76
2634,-76
2635,-75
2636,-76
2637,-76
2638,-76
2639,-76
2640,-76
2641,-76
2642,-77
2643,-77
2644,-76
2645,-76
2646,-76
2647,-76
2648,-76
2649,-76
2650,-76
2651,-77
2652,-76
2653,-75
2654,-76
2655,-77
2656,-75
2657,-75
2658,-75
2659,-75
2660,-75
2661,-75
2662,-74
2663,-74
2664,-74
2665,-73
2666,-73
2667,-73
2668,-73
2669,-71
2670,-72
2671,-71
2672,-71
2673,-71
2674,-71
2675,-70
2676,-70
2677,-70
2678,-68
2679,-68
2680,-68
2681,-67
2682,-67
2683,-66
2684,-65
2685,-66
2686,-65
2687,-64
2688,-64
2689,-64
2690,-62
2691,-61
2692,-61
2693,-60
2694,-60
2695,-59
2696,-58
2697,-58
2698,-58
2699,-56
2700,-56
2701,-56
2702,-55
2703,-54
2704,-53
2705,-52
2706,-51
2707,-51
2708,-50
2709,-49
2710,-49
2711,-47
2712,-46
2713,-46
2714,-45
2715,-44
2716,-43
2717,-42
2718,-41
2719,-40
2720,-40
2721,-38
2722,-38
2723,-37
2724,-36
2725,-35
2726,-34
2727,-32
2728,-32
2729,-31
2730,-29
2731,-29
2732,-29
2733,-26
2734,-26
2735,-25
2736,-24
2737,-23
2738,-22
2739,-20
2740,-20
2741,-18
2742,-16
2743,-16
2744,-15
2745,-14
2746,-13
2747,-12
2748,-10
2749,-10
2750,-9
2751,-7
2752,-6
2753,-5
2754,-3
2755,-2
2756,-1
2757,
2758,1
2759,2
2760,4
2761,5
2762,6
2763,7
2764,9
2765,11
2766,11
2767,12
2768,13
2769,15
