Zeit,Kanal E,Kanal F,Kanal G,Kanal H
19.93824873,5.0937,1.756348,0.1143023,2.341594
19.93891541,5.082713,1.745971,0.1052985,2.359602
19.93958208,5.061348,1.727048,0.08378097,2.369369
19.94024876,5.040288,1.704767,0.05738005,2.389513
19.94091543,5.038152,1.698663,0.04868148,2.434684
19.94158211,5.061958,1.725827,0.07920279,2.486571
19.94224878,5.06501,1.738493,0.09614211,2.495116
19.94291546,5.070504,1.743682,0.103162,2.442009
19.94358213,5.088511,1.756043,0.116744,2.425833
19.94424881,5.083628,1.749481,0.1085032,2.391344
19.94491548,5.063179,1.724911,0.08240752,2.351972
19.94558216,5.03632,1.699731,0.05799048,2.299475
19.94624883,5.037236,1.703089,0.06272128,2.288793
19.94691551,5.084239,1.746276,0.1069772,2.325113
19.94758218,5.102246,1.762147,0.12178,2.347088
19.94824886,5.101331,1.762147,0.1211696,2.382493
19.94891553,5.094921,1.75467,0.1136919,2.403247
19.94958221,5.075387,1.739867,0.0982786,2.403858
19.95024888,5.055549,1.721707,0.07843975,2.415456
19.95091556,5.03632,1.699121,0.05585399,2.442315
19.95158223,5.024417,1.69027,0.04791845,2.473141
19.95224891,5.040898,1.70843,0.06577341,2.483213
19.95291558,5.066231,1.734373,0.09156391,2.442925
19.95358226,5.090953,1.75879,0.1147601,2.425528
19.95424893,5.094006,1.7623,0.1207118,2.396838
19.95491561,5.080271,1.74826,0.108198,2.375473
19.95558228,5.058296,1.725675,0.08378097,2.331828
19.95624896,5.040593,1.706141,0.06531559,2.29978
19.95691563,5.047613,1.716671,0.08164449,2.308021
19.95758231,5.08668,1.759858,0.1306312,2.365401
19.95824898,5.099194,1.765047,0.1278843,2.375778
19.95891566,5.098889,1.760469,0.117507,2.375778
19.95958233,5.09309,1.752838,0.1095715,2.394091
19.96024901,5.07966,1.743224,0.1020938,2.44323
19.96091568,5.063179,1.728574,0.08912221,2.462764
19.96158236,5.038457,1.705683,0.06516299,2.463374
19.96224903,5.012208,1.679587,0.03723599,2.438042
19.96291571,5.015871,1.683403,0.03860945,2.416982
19.96358238,5.069283,1.735899,0.09217434,2.418813
19.96424906,5.095531,1.7594,0.1178122,2.40752
19.96491573,5.090038,1.753449,0.112471,2.344341
19.96558241,5.082407,1.747497,0.1071298,2.307105
19.96624908,5.076303,1.739409,0.09949945,2.311073
19.96691576,5.055549,1.722317,0.0796606,2.328165
19.96758243,5.031742,1.700037,0.0563118,2.314736
19.96824911,5.0351,1.701563,0.05829569,2.308937
19.96891578,5.073251,1.73712,0.0959895,2.341594
19.96958246,5.089427,1.752533,0.1130814,2.380051
19.97024913,5.0937,1.759248,0.1176596,2.448114
19.97091581,5.098889,1.763826,0.1197961,2.512514
19.97158248,5.079355,1.743072,0.1014833,2.525638
19.97224916,5.033573,1.704767,0.06531559,2.51404
19.97291583,5.005188,1.677451,0.03693078,2.431327
19.97358251,5.024417,1.691033,0.04929191,2.364485
19.97424918,5.074167,1.738493,0.09522647,2.337627
19.97491586,5.097058,1.758943,0.1158284,2.338542
19.97558253,5.097058,1.761232,0.1202539,2.358686
19.97624921,5.095531,1.7594,0.1199487,2.377304
19.97691588,5.087901,1.748871,0.1085032,2.34953
19.97758256,5.063789,1.723691,0.0819497,2.311073
19.97824923,5.039067,1.701257,0.0586009,2.308937
19.97891591,5.032963,1.695001,0.05325967,2.337322
19.97958258,5.063484,1.724454,0.08286534,2.402637
19.98024926,5.093395,1.756654,0.1141497,2.474667
19.98091593,5.097363,1.760164,0.1185753,2.511903
19.98158261,5.08546,1.747955,0.1062141,2.533879
19.98224928,5.068978,1.729947,0.08729093,2.529606
19.98291596,5.049444,1.710414,0.06943597,2.449029
19.98358263,5.038457,1.704462,0.06516299,2.356855
19.98424931,5.030827,1.698205,0.05722744,2.30619
19.98491598,5.03632,1.703547,0.06104261,2.316567
19.98558266,5.075998,1.739714,0.09812599,2.360212
19.98624933,5.098279,1.759095,0.1179648,2.365096
19.98691601,5.098889,1.761384,0.1197961,2.35014
19.98758268,5.088511,1.75177,0.1098767,2.35014
19.98824936,5.072946,1.733763,0.09431083,2.349835
19.98891603,5.055549,1.716671,0.07782932,2.344036
19.98958271,5.039067,1.704004,0.06287389,2.352582
19.99024938,5.043035,1.705836,0.0631791,2.402637
19.99091606,5.078135,1.740477,0.09873642,2.475888
19.99158273,5.080576,1.745056,0.1034672,2.508241
19.99224941,5.066231,1.730405,0.08774875,2.510072
19.99291608,5.059211,1.722622,0.08042364,2.452081
19.99358276,5.067452,1.730558,0.08790135,2.389208
19.99424943,5.063484,1.727353,0.08576486,2.362959
19.99491611,5.037541,1.706904,0.06577341,2.304969
19.99558278,5.037236,1.707362,0.06638384,2.290318
19.99624946,5.084239,1.751618,0.1094189,2.319009
19.99691613,5.101941,1.769473,0.1248321,2.336711
19.99758281,5.100415,1.765505,0.121017,2.363265
19.99824948,5.097058,1.76642,0.1226956,2.404468
19.99891616,5.089122,1.757111,0.1138445,2.39989
19.99958283,5.065621,1.733152,0.09156391,2.390429
20.00024951,5.03571,1.709803,0.06943597,2.405994
20.00091618,5.024417,1.699731,0.06043218,2.448419
20.00158286,5.045171,1.718502,0.07752411,2.482908
20.00224953,5.0644,1.731931,0.08942742,2.497253
20.00291621,5.076608,1.737425,0.09782077,2.485044
20.00358288,5.089122,1.751923,0.1162862,2.446588
20.00424956,5.08546,1.746582,0.1092663,2.368758
20.00491623,5.059516,1.723385,0.08607008,2.307716
20.00558291,5.023807,1.700647,0.06684165,2.293371
20.00624959,5.027469,1.693322,0.05203882,2.366927
20.00691627,5.052496,1.714992,0.07645586,2.403553
20.00758294,5.07203,1.732389,0.09263216,2.431327
20.00824962,5.089122,1.751618,0.1101819,2.395617
20.00891629,5.092785,1.75528,0.1139971,2.317788
20.00958297,5.080271,1.740782,0.1036198,2.22775
20.01024964,5.056769,1.717434,0.08149188,2.186546
20.01091632,5.03571,1.695916,0.05768526,2.204248
20.01158299,5.034489,1.701868,0.06150043,2.232328
20.01224967,5.064705,1.735136,0.09415822,2.238738
20.01291634,5.093395,1.75879,0.1178122,2.251862
20.01358302,5.098584,1.764131,0.122543,2.290318
20.01424969,5.088817,1.755891,0.1139971,2.319009
20.01491637,5.075082,1.740935,0.1008729,2.347088
20.01558304,5.057991,1.720639,0.07950799,2.373337
20.01624972,5.024417,1.694848,0.05219143,2.370284
20.01691639,5.013429,1.683555,0.04303504,2.362349
20.01758307,5.058296,1.717892,0.07996581,2.341594
20.01824974,5.094921,1.752838,0.1130814,2.333354
20.01891642,5.096753,1.760164,0.1193383,2.297033
20.01958309,5.088817,1.752381,0.1120132,2.279941
20.02024977,5.075998,1.737425,0.09797338,2.25583
20.02091644,5.055549,1.716976,0.07523501,2.225613
20.02158312,5.033573,1.697747,0.05295446,2.184104
20.02224979,5.038457,1.70492,0.06104261,2.189293
20.02291647,5.087291,1.751618,0.1086558,2.265291
20.02358314,5.10072,1.764284,0.1201013,2.309242
20.02424982,5.094006,1.758485,0.1161336,2.332743
20.02491649,5.090648,1.750855,0.1091137,2.356245
20.02558317,5.076914,1.738799,0.09614211,2.381577
20.02624984,5.051581,1.713924,0.07340373,2.386766
20.02691652,5.020449,1.680045,0.0421194,2.342815
20.02758319,5.021365,1.682487,0.04395068,2.290929
20.02824987,5.07264,1.736052,0.09888902,2.31443
20.02891654,5.094921,1.756806,0.117507,2.298865
20.02958322,5.091869,1.758638,0.1176596,2.284825
20.03024989,5.083628,1.75177,0.1158284,2.255524
20.03091657,5.077829,1.73712,0.09858381,2.235075
20.03158324,5.059822,1.720791,0.07920279,2.223477
20.03224992,5.037236,1.703852,0.06134782,2.214321
20.03291659,5.040898,1.70782,0.06623123,2.217067
20.03358327,5.077829,1.743835,0.1027042,2.258882
20.03424994,5.090648,1.755891,0.1149127,2.295202
20.03491662,5.091259,1.754364,0.1133866,2.342815
20.03558329,5.094006,1.751007,0.1100293,2.379136
20.03624997,5.082407,1.74063,0.1002625,2.402332
20.03691664,5.042425,1.705836,0.06577341,2.379136
20.03758332,5.010988,1.678672,0.03662556,2.32847
20.03824999,5.025638,1.692864,0.05112318,2.276584
20.03891667,5.071725,1.735899,0.09354779,2.280857
20.03958334,5.090648,1.755433,0.1114028,2.248199
20.04025002,5.094311,1.757569,0.1153705,2.217373
20.04091669,5.090343,1.752991,0.1120132,2.224393
20.04158337,5.07264,1.74124,0.1004151,2.243926
20.04225004,5.046698,1.722622,0.08530705,2.235991
20.04291672,5.025943,1.711482,0.07996581,2.230192
20.04358339,5.045171,1.719265,0.0819497,2.221646
20.04425007,5.079966,1.743224,0.102399,2.268648
20.04491674,5.089122,1.756196,0.1152179,2.351361
20.04558342,5.099194,1.767489,0.1271212,2.427665
20.04625009,5.10072,1.771762,0.1323099,2.453913
20.04691677,5.058906,1.72659,0.0866805,2.423697
20.04758344,5.024722,1.690575,0.05036015,2.326334
20.04825012,5.033879,1.70141,0.05951654,2.257661
20.04891679,5.077829,1.741698,0.1001099,2.23538
20.04958347,5.096447,1.759095,0.1181174,2.252472
20.05025014,5.10011,1.761232,0.1214748,2.269259
20.05091682,5.098889,1.757569,0.1197961,2.283299
20.05158349,5.087291,1.745971,0.1069772,2.251557
20.05225017,5.068367,1.729032,0.0889696,2.222561
20.05291684,5.045782,1.709651,0.06760469,2.219509
20.05358352,5.039678,1.703241,0.06089,2.239959
20.05425019,5.081187,1.736967,0.09431083,2.302527
20.05491687,5.10072,1.756348,0.1133866,2.362044
20.05558354,5.095226,1.752686,0.1078928,2.394396
20.05625022,5.077829,1.738188,0.09507386,2.425833
20.05691689,5.061042,1.721249,0.08057624,2.423086
20.05758357,5.041814,1.704462,0.06195825,2.346478
20.05825024,5.034184,1.698968,0.05570138,2.240874
20.05891692,5.040593,1.702783,0.06058479,2.185631
20.05958359,5.077219,1.734831,0.09293737,2.226834
20.06025027,5.098584,1.75528,0.1158284,2.272922
20.06091694,5.101331,1.757264,0.1190331,2.262849
20.06158362,5.097668,1.753449,0.1147601,2.232633
20.06225029,5.083933,1.743377,0.102399,2.223477
20.06291697,5.064705,1.729642,0.0865279,2.230192
20.06358364,5.044561,1.711024,0.06714687,2.225613
20.06425032,5.052191,1.713619,0.0703516,2.261934
20.06491699,5.090953,1.749328,0.1077402,2.351056
20.06558367,5.095226,1.757569,0.1165914,2.393786
20.06625034,5.078745,1.744445,0.1040776,2.405384
20.06691702,5.059822,1.725827,0.0868331,2.395312
20.06758369,5.0351,1.704767,0.05722744,2.300391
20.06825037,5.015261,1.695916,0.0328104,2.204554
20.06891704,5.021975,1.700647,0.04929191,2.197229
20.06958372,5.033573,1.70492,0.06302649,2.192956
20.07025039,5.067147,1.733305,0.09110609,2.22836
20.07091707,5.088206,1.752991,0.108198,2.228971
20.07158374,5.094311,1.756043,0.1121658,2.217373
20.07225042,5.094311,1.754364,0.1120132,2.240874
20.07291709,5.084544,1.748565,0.1059089,2.275363
20.07358377,5.062569,1.730558,0.0889696,2.253388
20.07425044,5.039067,1.708125,0.06653644,2.240264
20.07491712,5.032658,1.699884,0.05661702,2.272922
20.07558379,5.056769,1.720791,0.07752411,2.348309
20.07625047,5.079966,1.744903,0.1033146,2.381882
20.07691714,5.367171,2.022647,0.3833476,2.657795
20.07758382,5.830179,2.467037,0.8306373,3.104322
20.07825049,5.384263,2.033787,0.3952509,2.621475
20.07891717,5.075693,1.742461,0.09995727,2.250641
20.07958384,5.034184,1.708735,0.0656208,2.168233
20.08025052,5.028995,1.698663,0.05707484,2.162129
20.08091719,5.057685,1.719723,0.07874496,2.206385
20.08158387,5.084544,1.744598,0.1030094,2.234159
20.08225054,5.097973,1.760011,0.1161336,2.258271
20.08291722,5.104077,1.765963,0.1213222,2.275363
20.08358389,5.093395,1.754212,0.1114028,2.294897
20.08425057,5.076608,1.734526,0.09186912,2.318398
20.08491724,5.048223,1.711482,0.06974117,2.328775
20.08558392,5.032047,1.695611,0.05402271,2.321145
20.08625059,5.044561,1.702783,0.06073739,2.353498
20.08691727,5.070809,1.727506,0.08744353,2.39287
20.08758394,5.094311,1.754364,0.1133866,2.381577
20.08825062,5.093395,1.761842,0.1191857,2.293371
20.08891729,5.08607,1.752381,0.1101819,2.224393
20.08958397,5.068673,1.735136,0.09186912,2.205775
20.09025064,5.041509,1.712398,0.06928336,2.225919
20.09091732,5.025332,1.696221,0.05463313,2.205164
20.09158399,5.040898,1.711024,0.07065682,2.182884
20.09225067,5.076303,1.74414,0.1048407,2.211574
20.09291734,5.095837,1.761995,0.1216274,2.254303
20.09358402,5.09309,1.75879,0.1178122,2.279331
20.09425069,5.081187,1.746582,0.1054511,2.31321
20.09491737,5.07142,1.726743,0.08256012,2.3419
20.09558404,5.053412,1.699274,0.05097058,2.336406
20.09625072,5.019228,1.67623,0.03357343,2.329996
20.09691739,5.01404,1.679129,0.0373886,2.349225
20.09758407,5.069589,1.727658,0.08286534,2.351361
20.09825074,5.098584,1.754975,0.1110975,2.298254
20.09891742,5.090038,1.75528,0.1135392,2.236906
20.09958409,5.075387,1.746582,0.1056037,2.216762
20.10025077,5.0644,1.732237,0.0912587,2.247283
20.10091744,5.049444,1.714076,0.07309853,2.225308
20.10158412,5.05036,1.713619,0.07340373,2.182578
20.10225079,5.089427,1.74826,0.1095715,2.216152
20.10291747,5.104077,1.763826,0.1251373,2.269564
20.10358414,5.098279,1.758638,0.1190331,2.29276
20.10425082,5.091869,1.752533,0.113234,2.327555
20.10491749,5.07966,1.743682,0.1027042,2.355939
20.10558417,5.061653,1.72659,0.08332316,2.360212
20.10625084,5.032352,1.6979,0.05524356,2.317177
20.10691752,5.023807,1.689507,0.04944451,2.277805
20.10758419,5.069589,1.732694,0.09217434,2.314125
20.10825087,5.091259,1.752533,0.1109449,2.308937
20.10891754,5.091869,1.752228,0.1103345,2.271395
20.10958422,5.098279,1.75177,0.1118606,2.235686
20.11025089,5.090953,1.745819,0.1048407,2.227445
20.11091757,5.072335,1.728879,0.08759614,2.216457
20.11158424,5.044561,1.703089,0.06470516,2.189598
20.11225092,5.044866,1.705073,0.06455256,2.197534
20.11291759,5.08668,1.748108,0.1056037,2.251251
20.11358427,5.101026,1.758332,0.116744,2.289098
20.11425094,5.101026,1.756959,0.1153705,2.341594
20.11491762,5.104993,1.757874,0.1153705,2.397448
20.11558429,5.087596,1.745361,0.1037724,2.398364
20.11625097,5.048223,1.708125,0.06638384,2.345257
20.11691764,5.018618,1.678061,0.03540471,2.266512
20.11758432,5.027164,1.687218,0.04547674,2.253693
20.11825099,5.071115,1.727658,0.08607008,2.260713
20.11891767,5.094616,1.751312,0.1088084,2.245758
20.11958434,5.094921,1.75818,0.1164388,2.214626
20.12025102,5.096142,1.754822,0.1126236,2.235075
20.12091769,5.083323,1.738646,0.09385301,2.24942
20.12158437,5.052496,1.715755,0.0724881,2.229887
20.12225104,5.028385,1.696221,0.0561592,2.188988
20.12291772,5.034489,1.702021,0.06226346,2.190209
20.12358439,5.068367,1.736967,0.09705774,2.251251
20.12425107,5.088206,1.756501,0.1152179,2.318093
20.12491774,5.094006,1.757417,0.116744,2.369979
20.12558442,5.085155,1.746124,0.1034672,2.397754
20.12625109,5.053718,1.720181,0.07691368,2.380051
20.12691777,5.027774,1.692559,0.05081797,2.347394
20.12758444,5.018313,1.681266,0.04028812,2.281773
20.12825112,5.02869,1.692711,0.05234404,2.223477
20.12891779,5.075387,1.736052,0.09659992,2.192345
20.12958447,5.096142,1.759248,0.1188805,2.205775
20.13025114,5.096447,1.759858,0.1194909,2.251251
20.13091782,5.08668,1.750702,0.1107923,2.264681
20.13158449,5.071115,1.735594,0.09354779,2.234465
20.13225117,5.047308,1.714992,0.0727933,2.196008
20.13291784,5.034184,1.699426,0.0561592,2.182578
20.13358452,5.037541,1.699884,0.05722744,2.214321
20.13425119,5.075998,1.735136,0.09446344,2.315957
20.13491787,5.095531,1.754975,0.112471,2.391955
20.13558454,5.088511,1.750855,0.1077402,2.402027
20.13625122,5.068978,1.732694,0.0912587,2.388597
20.13691789,5.045171,1.712398,0.07325113,2.32084
20.13758457,5.032963,1.707057,0.07080942,2.259492
20.13825124,5.026248,1.696069,0.05753266,2.189293
20.13891792,5.032658,1.698968,0.06073739,2.180137
20.13958459,5.068367,1.739257,0.1020938,2.235075
20.14025127,5.090038,1.756348,0.116744,2.257966
20.14091794,5.089733,1.750855,0.1112501,2.22775
20.14158462,5.081797,1.741698,0.1045355,2.223172
20.14225129,5.069589,1.731168,0.0937004,2.236296
20.14291797,5.054938,1.717586,0.07828714,2.23477
20.14358464,5.036625,1.700342,0.05905872,2.237517
20.14425132,5.047918,1.707972,0.06729947,2.286656
20.14491799,5.075082,1.730558,0.08851178,2.354718
20.14558467,5.059822,1.716976,0.07615066,2.39226
20.14625134,5.060127,1.720028,0.08057624,2.393786
20.14691802,5.067452,1.727506,0.08713832,2.315957
20.14758469,5.073556,1.731168,0.09141131,2.258882
20.14825137,5.059516,1.715755,0.07782932,2.213405
20.14891804,5.033573,1.696221,0.05585399,2.187767
20.14958472,5.028995,1.696374,0.05371749,2.181663
20.15025139,5.068978,1.731016,0.08942742,2.212489
20.15091807,5.091259,1.749786,0.1089611,2.22012
20.15158474,5.090038,1.755128,0.1153705,2.250641
20.15225142,5.08668,1.758332,0.1199487,2.275974
20.15291809,5.080882,1.749023,0.1071298,2.258576
20.15358477,5.056769,1.725522,0.08225492,2.246063
20.15425144,5.030521,1.700647,0.05829569,2.265291
20.15491812,5.03571,1.7008,0.05936394,2.311073
20.15558479,5.078745,1.737883,0.09934685,2.393481
20.15625147,5.082102,1.740935,0.09995727,2.401111
20.15691814,5.076303,1.735441,0.09202173,2.345257
20.15758482,5.08546,1.745666,0.1056037,2.300086
