Zeit,Kanal E,Kanal F,Kanal G,Kanal H
9.03277935,5.0937,1.790532,0.1216579,4.062996
9.03344602,5.081492,1.772982,0.1057563,4.043615
9.0341127,5.091259,1.779239,0.111067,4.05033
9.03477937,5.101636,1.793127,0.1248321,4.065285
9.03544605,5.082102,1.778018,0.1103345,4.051245
9.03611272,5.079355,1.775272,0.1077097,4.048193
9.0367794,5.104993,1.793584,0.1258699,4.067421
9.03744607,5.111403,1.799231,0.1316384,4.072305
9.03811275,5.096447,1.786564,0.116744,4.057197
9.03877942,5.099194,1.787328,0.1175681,4.058418
9.0394461,5.086986,1.777713,0.108137,4.049872
9.04011277,5.081187,1.778324,0.1080759,4.052008
9.04077945,5.090953,1.785801,0.1163777,4.059486
9.04144612,5.067757,1.762147,0.09260163,4.035069
9.0421128,5.049444,1.740935,0.07212184,4.015383
9.04277947,5.063789,1.752381,0.08378097,4.029117
9.04344615,5.080576,1.770236,0.1017886,4.046972
9.04411282,5.081797,1.778018,0.1094189,4.053229
9.0447795,5.100415,1.793584,0.1257478,4.068032
9.04544617,5.091869,1.784886,0.1172018,4.057502
9.04611285,5.075387,1.774203,0.1043218,4.042699
9.04677952,5.0937,1.787938,0.1179343,4.057197
9.0474462,5.094921,1.78397,0.1162862,4.055823
9.04811287,5.07142,1.768099,0.09895007,4.038121
9.04877955,5.084544,1.785649,0.1163472,4.055518
9.04944622,5.089122,1.789311,0.121017,4.061165
9.0501129,5.081492,1.778171,0.1080759,4.048803
9.05077957,5.09248,1.78748,0.1165609,4.05796
9.05144625,5.091869,1.783207,0.1116469,4.058723
9.05211292,5.079355,1.768404,0.09675253,4.052924
9.0527796,5.070809,1.76581,0.09434135,4.041478
9.05344627,5.049444,1.747345,0.07731046,4.018588
9.05411295,5.044561,1.742309,0.07343426,4.013856
9.05477962,5.088817,1.782292,0.1124405,4.053229
9.0554463,5.100415,1.786107,0.1154926,4.056739
9.05611297,5.077219,1.769778,0.1009645,4.042242
9.05677965,5.090038,1.786717,0.1182395,4.058113
9.05744632,5.087291,1.786412,0.1177207,4.055213
9.058113,5.067147,1.767183,0.09913319,4.035069
9.05877967,5.08607,1.782444,0.1144549,4.053992
9.05944635,5.082713,1.779392,0.1107618,4.052771
9.06011302,5.061348,1.756043,0.08545965,4.025149
9.0607797,5.084239,1.775272,0.1056648,4.04392
9.06144637,5.089122,1.781528,0.1112501,4.050482
9.06211305,5.067147,1.765047,0.09360884,4.030643
9.06277972,5.087901,1.786717,0.1155231,4.053229
9.0634464,5.090038,1.787938,0.1179954,4.056891
9.06411307,5.047918,1.742766,0.0739226,4.011262
9.06477975,4.993285,1.688439,0.01867904,3.959376
9.06544642,4.899585,1.602521,-0.07074838,3.8759
9.0661131,4.98596,1.686912,0.01654255,3.959224
9.06677977,5.082713,1.77283,0.1049628,4.045752
9.06744645,5.095837,1.783818,0.1169882,4.05857
9.06811312,5.061653,1.754975,0.08762667,4.027896
9.0687798,5.074777,1.767489,0.09754609,4.0398
9.06944647,5.091259,1.785038,0.1154316,4.058876
9.07011315,5.088817,1.780918,0.1135392,4.055976
9.07077982,5.084544,1.775424,0.1082896,4.050635
9.0714465,5.075693,1.772067,0.1036503,4.044378
9.07211317,5.054938,1.752075,0.08286534,4.022098
9.07277985,5.082407,1.774203,0.1046575,4.045141
9.07344652,5.106214,1.796942,0.1273044,4.06849
9.0741132,5.104383,1.791448,0.1230619,4.063606
9.07477987,5.07844,1.767183,0.1011171,4.042242
9.07544655,5.057685,1.746887,0.0809425,4.024539
9.07611322,5.046087,1.737273,0.06958857,4.013704
9.0767799,5.078135,1.76993,0.1028263,4.046667
9.07744657,5.108656,1.796789,0.129624,4.072762
9.07811325,5.102857,1.788243,0.1193993,4.061012
9.07877992,5.083628,1.774814,0.1050849,4.046362
9.0794466,5.095837,1.783207,0.1136003,4.055976
9.08011327,5.0937,1.775424,0.1069161,4.050177
9.08077995,5.07844,1.764284,0.09580638,4.038426
9.08144662,5.087901,1.782444,0.1156147,4.05796
9.0821133,5.083018,1.782292,0.1156757,4.056586
9.08277997,5.063179,1.767794,0.09937736,4.039342
9.08344665,5.080882,1.782139,0.1122268,4.052161
9.08411332,5.08607,1.781376,0.1121047,4.05094
9.08478,5.070199,1.764131,0.09565376,4.031406
9.08544667,5.087291,1.78046,0.1109144,4.04682
9.08611335,5.07905,1.771456,0.101056,4.039495
9.08678002,5.045782,1.737425,0.0689171,4.006837
9.0874467,5.064705,1.755585,0.0875351,4.026523
9.08811337,5.082713,1.775272,0.105329,4.045599
9.08878005,5.061958,1.759553,0.08866438,4.026981
9.08944672,5.076608,1.773746,0.1026126,4.047735
9.0901134,5.094921,1.777103,0.1054206,4.063454
9.09078007,5.07264,1.760011,0.08924429,4.035374
9.09144675,5.083628,1.77634,0.1072213,4.04743
9.09211342,5.08546,1.775424,0.1070687,4.047277
9.0927801,5.056769,1.747497,0.07984373,4.017061
9.09344677,5.072335,1.763216,0.09714931,4.034459
9.09411345,5.083323,1.774051,0.1053901,4.043462
9.09478012,5.068978,1.757417,0.08756562,4.025302
9.0954468,5.089122,1.777103,0.1082591,4.046057
9.09611347,5.092785,1.781376,0.1122879,4.049109
9.09678015,5.061653,1.752228,0.08478818,4.021029
9.09744682,5.069283,1.757111,0.0904041,4.028049
9.0981135,5.046087,1.74414,0.07529606,4.015078
9.09878017,5.013429,1.718349,0.04797949,3.988982
9.09944685,5.06501,1.762605,0.09376144,4.036442
9.10011352,5.090953,1.780308,0.1139055,4.055671
9.1007802,5.066231,1.754975,0.08689415,4.028507
9.10144687,5.083628,1.772067,0.1025516,4.04453
9.10211355,5.099499,1.792669,0.1230924,4.063301
9.10278022,5.094006,1.791295,0.121841,4.062386
9.1034469,5.083628,1.781223,0.111769,4.053992
9.10411357,5.084544,1.776187,0.1093884,4.049719
9.10478025,5.068673,1.761384,0.09354779,4.031101
9.10544692,5.08546,1.775424,0.1069772,4.045752
9.1061136,5.106214,1.795416,0.1265413,4.066201
9.10678027,5.105909,1.7945,0.1256257,4.063759
9.10744695,5.095837,1.785038,0.1156147,4.054297
9.10811362,5.08668,1.779697,0.1113112,4.051856
9.1087803,5.076914,1.764437,0.09907215,4.0398
9.10944697,5.064705,1.754212,0.08628373,4.031101
9.11011365,5.081187,1.772982,0.1022464,4.05155
9.11078032,5.096753,1.784733,0.1153095,4.059486
9.111447,5.084239,1.776798,0.1082896,4.051245
9.11211367,5.094616,1.786107,0.1173544,4.060859
9.11278035,5.090648,1.786259,0.1152179,4.056281
9.11344702,5.080882,1.774051,0.1013612,4.04102
9.1141137,5.094921,1.787785,0.1138445,4.052008
9.11478037,5.084239,1.784275,0.1075571,4.04331
9.11544705,5.07264,1.770083,0.09821755,4.035527
9.11611372,5.090953,1.785191,0.1165609,4.055213
9.1167804,5.091259,1.78687,0.1179954,4.055518
9.11744707,5.077829,1.775424,0.1058479,4.041326
9.11811375,5.096753,1.792669,0.1219021,4.058113
9.11878042,5.09248,1.786259,0.1173239,4.055213
9.1194471,5.056769,1.755891,0.0875351,4.026523
9.12011377,5.060432,1.757417,0.0879624,4.030491
9.12078045,5.060127,1.756654,0.08817604,4.030949
9.12144712,5.060127,1.755891,0.08835918,4.029727
9.1221138,5.086375,1.781986,0.1131425,4.054145
9.12278047,5.091869,1.786717,0.1171408,4.056891
9.12344715,5.074777,1.768404,0.0987059,4.03629
9.12411382,5.09248,1.785954,0.116744,4.055213
9.1247805,5.090953,1.783512,0.1149127,4.055213
9.12544717,5.058296,1.754364,0.08484922,4.024844
9.12611385,5.075998,1.773746,0.1028873,4.04392
9.12678052,5.091564,1.782749,0.1123794,4.051398
9.1274472,5.070809,1.76169,0.09446344,4.030186
9.12811387,5.091259,1.780002,0.1134477,4.051093
9.12878055,5.096753,1.784428,0.116805,4.053535
9.12944722,5.068062,1.758332,0.09058723,4.025607
9.1301139,5.076914,1.771151,0.1029484,4.04041
9.13078057,5.066231,1.761537,0.09385301,4.03278
9.13144725,5.029911,1.725217,0.05667806,3.994323
9.13211392,5.055854,1.749786,0.08002686,4.020724
9.1327806,5.105604,1.796179,0.1267855,4.069863
9.13344727,5.111708,1.80091,0.1330118,4.074594
9.13411395,5.097363,1.789311,0.1208338,4.06147
9.13478062,5.099499,1.792669,0.1250458,4.064674
9.1354473,5.092174,1.782292,0.1155537,4.055366
9.13611397,5.08546,1.774966,0.1062141,4.045904
9.13678065,5.105604,1.794958,0.1228177,4.063301
9.13744732,5.102551,1.796637,0.1254731,4.066353
9.138114,5.083628,1.777866,0.1089611,4.047277
9.13878067,5.099499,1.790074,0.120376,4.059333
9.13944734,5.101941,1.785191,0.1150958,4.054755
9.14011402,5.07905,1.767031,0.09659992,4.035374
9.14078069,5.089122,1.78397,0.1143328,4.054297
9.14144737,5.087901,1.784275,0.1157063,4.056281
9.14211404,5.054633,1.750855,0.08314003,4.024692
9.14278072,5.053412,1.749786,0.08118667,4.024844
9.14344739,5.060737,1.74826,0.07978269,4.023623
9.14411407,5.064095,1.75116,0.08146136,4.024081
9.14478074,5.086375,1.778934,0.1092052,4.051093
9.14544742,5.087596,1.781834,0.113173,4.054908
9.14611409,5.07142,1.758943,0.09159443,4.032475
9.14678077,5.094311,1.777713,0.1121047,4.053687
9.14744744,5.090953,1.782444,0.11534,4.057044
9.14811412,5.055243,1.753449,0.08350629,4.022403
9.14878079,5.072335,1.767946,0.09895007,4.035985
9.14944747,5.081492,1.772677,0.1041082,4.040563
9.15011414,5.058601,1.754059,0.08442193,4.021182
9.15078082,5.084849,1.779239,0.1100598,4.047888
9.15144749,5.086375,1.781528,0.113112,4.050482
9.15211417,5.050971,1.75116,0.08152241,4.017977
9.15278084,5.061042,1.7594,0.08887804,4.028354
9.15344752,5.075082,1.769015,0.09852277,4.038274
9.15411419,5.07203,1.766115,0.09739348,4.035374
9.15478087,5.09309,1.789769,0.1223599,4.061775
9.15544754,5.123611,1.817544,0.149646,4.092144
9.15611422,5.108351,1.797857,0.1295324,4.069863
9.15678089,5.087291,1.782902,0.1133256,4.051093
9.15744757,5.090038,1.792974,0.1220547,4.05857
9.15811424,5.078745,1.77985,0.1089611,4.047277
9.15878092,5.07142,1.767641,0.09663045,4.0369
9.15944759,5.09248,1.786412,0.1152179,4.055976
9.16011427,5.097058,1.791295,0.1201319,4.058265
9.16078094,5.08546,1.777866,0.107435,4.044378
9.16144762,5.098279,1.788701,0.1191247,4.05735
9.16211429,5.095837,1.78687,0.1178733,4.055671
9.16278097,5.078745,1.770541,0.1012392,4.035985
9.16344764,5.091564,1.779087,0.1090221,4.045446
9.16411432,5.080576,1.769625,0.1013918,4.038579
9.16478099,5.05036,1.745666,0.07505189,4.012788
9.16544767,5.061653,1.756501,0.08201075,4.024234
9.16611434,5.087901,1.775882,0.1044439,4.047735
9.16678102,5.075387,1.764284,0.0951349,4.036442
9.16744769,5.089427,1.782597,0.1141802,4.055366
9.16811437,5.091259,1.783055,0.1146075,4.057197
9.16878104,5.066231,1.7594,0.09022097,4.030033
9.16944772,5.083628,1.773593,0.1019412,4.043005
9.17011439,5.07966,1.768862,0.09571481,4.039647
9.17078107,5.05738,1.749176,0.07795141,4.019961
9.17144774,5.075082,1.772067,0.101758,4.042699
9.17211442,5.080271,1.775119,0.1060615,4.048193
9.17278109,5.065621,1.747497,0.07886705,4.021945
9.17344777,5.090038,1.770846,0.1029178,4.04453
9.17411444,5.095837,1.78336,0.1166219,4.055518
9.17478112,5.068062,1.754517,0.08866438,4.026676
9.17544779,5.064705,1.752838,0.08463557,4.026065
9.17611447,5.064095,1.756654,0.08619216,4.029727
9.17678114,5.054328,1.749786,0.07959956,4.023013
9.17744782,5.071725,1.772067,0.1012697,4.044988
9.17811449,5.093395,1.793584,0.1243133,4.072305
9.17878117,5.091869,1.789617,0.1230314,4.075357
9.17944784,5.08607,1.777256,0.1086864,4.053535
9.18011452,5.097973,1.788854,0.118972,4.060859
9.18078119,5.086375,1.78046,0.1098156,4.05094
9.18144787,5.058296,1.758638,0.08842021,4.028354
9.18211454,5.07844,1.777103,0.1064888,4.044836
9.18278122,5.085765,1.783055,0.1128983,4.051856
9.18344789,5.067757,1.764894,0.09574533,4.035679
9.18411457,5.083323,1.782139,0.1125015,4.052924
9.18478124,5.08546,1.782444,0.1128373,4.051703
9.18544792,5.064095,1.759095,0.09012941,4.028354
9.18611459,5.086375,1.779545,0.1096325,4.05033
9.18678127,5.079355,1.770541,0.1005066,4.042242
9.18744794,5.056159,1.747802,0.07755463,4.021182
9.18811462,5.062263,1.758638,0.08814552,4.034306
9.18878129,5.094006,1.785954,0.1167745,4.058418
9.18944797,5.087596,1.777103,0.1094189,4.049109
9.19011464,5.068978,1.756806,0.08875595,4.028049
9.19078132,5.067147,1.758943,0.09043463,4.030949
9.19144799,5.080576,1.771914,0.1028568,4.042547
9.19211467,5.078745,1.763216,0.09544012,4.034764
9.19278134,5.088511,1.780308,0.1123794,4.053382
9.19344802,5.090648,1.779392,0.1118606,4.05155
9.19411469,5.073251,1.75818,0.09238799,4.030491
9.19478137,5.08546,1.776798,0.1099683,4.049872
9.19544804,5.081797,1.777408,0.108198,4.048346
